epoch 50 model2

1.0,0.9808333516120911,0.0004337248101364821,0.14727480709552765
0.9995833039283752,0.9866666793823242,0.002756152069196105,0.10055197030305862
0.99979168176651,0.9897222518920898,0.00030223981593735516,0.1420128345489502
1.0,0.9904166460037231,3.082902912865393e-05,0.0856114998459816
1.0,0.9904999732971191,6.721183467561787e-07,0.13019278645515442
1.0,0.9920833110809326,5.523613253899384e-06,0.10210736095905304
0.9999107122421265,0.9907143115997314,0.00023853543098084629,0.1441202312707901
0.9999739527702332,0.9903125166893005,8.913587953429669e-05,0.18641017377376556
0.9999074339866638,0.9912037253379822,0.0002631638781167567,0.13333064317703247
0.999958336353302,0.9930833578109741,0.00013488628610502928,0.1112128272652626
