epoch 10
0.9964583516120911,0.9800000190734863,0.013707170262932777,0.08598218858242035
0.9996874928474426,0.9887499809265137,0.0014610959915444255,0.05521813780069351
0.9991666674613953,0.9894444346427917,0.0023506826255470514,0.05562258139252663
0.9948958158493042,0.9831249713897705,0.020568668842315674,0.09678080677986145
0.9987083077430725,0.9898333549499512,0.003763884771615267,0.08639134466648102
0.9995138645172119,0.9909722208976746,0.0023453719913959503,0.07992254197597504
0.9965773820877075,0.9857142567634583,0.01806284300982952,0.11520101875066757
0.9993489384651184,0.9886458516120911,0.003908465150743723,0.13068994879722595
0.9994676113128662,0.991018533706665,0.002020668238401413,0.09974443167448044
0.9990833401679993,0.9929166436195374,0.0037535689771175385,0.09422241896390915
0.9987499713897705,0.9800000190734863,0.004206768702715635,0.1000540629029274
0.9989583492279053,0.9891666769981384,0.0027603236958384514,0.08066322654485703
0.9998611211776733,0.9880555272102356,0.0005869731539860368,0.06097983196377754
0.9984895586967468,0.9885416626930237,0.005072693340480328,0.0738065242767334
0.99979168176651,0.9925000071525574,0.0006083321641199291,0.06956881284713745
0.9992014169692993,0.9887499809265137,0.0036038740072399378,0.11168942600488663
0.9992262125015259,0.9882143139839172,0.002900542225688696,0.16920974850654602
0.9991927146911621,0.9896875023841858,0.0032315687276422977,0.10166076570749283
0.999699056148529,0.9913889169692993,0.001036674017086625,0.14131908118724823
0.9988958239555359,0.9909999966621399,0.00682521378621459,0.21756336092948914
