epoch 10
0.9962499737739563,0.9725000262260437,0.013028888031840324,0.09566251188516617
0.9992708563804626,0.9862499833106995,0.0037409623619168997,0.07349014282226562
0.9940972328186035,0.9802777767181396,0.01876520738005638,0.08635685592889786
0.9991666674613953,0.987708330154419,0.0034789303317666054,0.0691823661327362
0.9992916584014893,0.9900000095367432,0.0026954449713230133,0.07524564862251282
0.9987847208976746,0.9904166460037231,0.005178139545023441,0.07791424542665482
0.9994642734527588,0.9900000095367432,0.0017314280848950148,0.09642096608877182
0.9991406202316284,0.9897916913032532,0.005290196742862463,0.125289648771286
0.9986342787742615,0.9890740513801575,0.007169732823967934,0.15635380148887634
0.9989583492279053,0.9914166927337646,0.0059051839634776115,0.11191388964653015
