epoch 10
0.9964583516120911,0.9800000190734863,0.013707170262932777,0.08598218858242035
0.9996874928474426,0.9887499809265137,0.0014610959915444255,0.05521813780069351
0.9991666674613953,0.9894444346427917,0.0023506826255470514,0.05562258139252663
0.9948958158493042,0.9831249713897705,0.020568668842315674,0.09678080677986145
0.9987083077430725,0.9898333549499512,0.003763884771615267,0.08639134466648102
0.9995138645172119,0.9909722208976746,0.0023453719913959503,0.07992254197597504
0.9965773820877075,0.9857142567634583,0.01806284300982952,0.11520101875066757
0.9993489384651184,0.9886458516120911,0.003908465150743723,0.13068994879722595
0.9994676113128662,0.991018533706665,0.002020668238401413,0.09974443167448044
0.9990833401679993,0.9929166436195374,0.0037535689771175385,0.09422241896390915
